[INFO ] 2019-04-07T14:42:50,380Z [main] cliutils.CliWrapperBase.call - Application Args: generate-node-info
[INFO ] 2019-04-07T14:43:56,275Z [main] internal.Node.logStartupInfo - VM Java HotSpot(TM) 64-Bit Server VM Oracle Corporation 25.181-b13
[INFO ] 2019-04-07T14:43:56,275Z [main] internal.Node.logStartupInfo - Machine: AMAC02X43TFJHCD
[INFO ] 2019-04-07T14:43:56,275Z [main] internal.Node.logStartupInfo - Working Directory: /Users/vivian.a.chen/Hackathon/samples/cordapp-example/workflows-kotlin/build/nodes/FarmState
[INFO ] 2019-04-07T14:43:56,275Z [main] internal.Node.logStartupInfo - Debug port: dt_socket:5006
[INFO ] 2019-04-07T14:43:56,276Z [main] internal.Node.logStartupInfo - Starting as node on localhost:10008
[INFO ] 2019-04-07T14:43:56,604Z [main] cordapp.JarScanningCordappLoader.fromDirectories - Looking for CorDapps in [/Users/vivian.a.chen/Hackathon/samples/cordapp-example/workflows-kotlin/build/nodes/FarmState/cordapps]
[INFO ] 2019-04-07T14:43:56,647Z [main] cordapp.JarScanningCordappLoader.<init> - Loading CorDapps from RestrictedURL(url=file:/Users/vivian.a.chen/Hackathon/samples/cordapp-example/workflows-kotlin/build/nodes/FarmState/cordapps/cordapp-example-workflows-0.1.jar, rootPackageName=null), RestrictedURL(url=file:/Users/vivian.a.chen/Hackathon/samples/cordapp-example/workflows-kotlin/build/nodes/FarmState/cordapps/cordapp-example-contracts-0.1.jar, rootPackageName=null)
[INFO ] 2019-04-07T14:43:56,703Z [main] cordapp.JarScanningCordappLoader.scanCordapp - Scanning CorDapp in file:/Users/vivian.a.chen/Hackathon/samples/cordapp-example/workflows-kotlin/build/nodes/FarmState/cordapps/cordapp-example-workflows-0.1.jar
[INFO ] 2019-04-07T14:43:57,132Z [main] cordapp.JarScanningCordappLoader.findNotaryService - Found notary service CorDapp implementations: 
[INFO ] 2019-04-07T14:43:57,140Z [main] cordapp.JarScanningCordappLoader.scanCordapp - Scanning CorDapp in file:/Users/vivian.a.chen/Hackathon/samples/cordapp-example/workflows-kotlin/build/nodes/FarmState/cordapps/cordapp-example-contracts-0.1.jar
[INFO ] 2019-04-07T14:43:58,072Z [main] cordapp.JarScanningCordappLoader.findNotaryService - Found notary service CorDapp implementations: 
[WARN ] 2019-04-07T14:43:58,079Z [main] cordapp.CordappResolver.register - More than one CorDapp registered for net.corda.core.internal.cordapp.CordappImpl.
[WARN ] 2019-04-07T14:43:59,605Z [main] internal.Node.printWarning - This node is running in development mode! 👩‍💻   This is not safe for production deployment.
[INFO ] 2019-04-07T14:43:59,841Z [main] internal.Node.start - Node starting up ...
[INFO ] 2019-04-07T14:44:00,062Z [main] internal.NodeFlowManager.registerInitiatedFlow - Registered com.example.flow.CreateFNOLFlow$Initiator to initiate com.example.flow.CreateFNOLFlow$Acceptor (version 1)
[INFO ] 2019-04-07T14:44:00,063Z [main] internal.NodeFlowManager.registerInitiatedFlow - Registered com.example.flow.ExampleFlow$Initiator to initiate com.example.flow.ExampleFlow$Acceptor (version 1)
[INFO ] 2019-04-07T14:44:00,064Z [main] internal.NodeFlowManager.registerInitiatedFlow - Registered com.example.flow.UpdateFNOLFlow$Initiator to initiate com.example.flow.UpdateFNOLFlow$Acceptor (version 1)
[INFO ] 2019-04-07T14:44:00,522Z [main] plugin.PluginManager.getPlugins - Loaded plugin Plugin[type=SSHPlugin,interface=SSHPlugin]
[INFO ] 2019-04-07T14:44:00,523Z [main] plugin.PluginManager.getPlugins - Loaded plugin Plugin[type=SSHInlinePlugin,interface=CommandPlugin]
[INFO ] 2019-04-07T14:44:00,526Z [main] plugin.PluginManager.getPlugins - Loaded plugin Plugin[type=KeyAuthenticationPlugin,interface=KeyAuthenticationPlugin]
[INFO ] 2019-04-07T14:44:00,535Z [main] plugin.PluginManager.getPlugins - Loaded plugin Plugin[type=CRaSHShellFactory,interface=ShellFactory]
[INFO ] 2019-04-07T14:44:00,536Z [main] plugin.PluginManager.getPlugins - Loaded plugin Plugin[type=GroovyLanguageProxy,interface=Language]
[INFO ] 2019-04-07T14:44:00,537Z [main] plugin.PluginManager.getPlugins - Loaded plugin Plugin[type=JavaLanguage,interface=Language]
[INFO ] 2019-04-07T14:44:00,538Z [main] plugin.PluginManager.getPlugins - Loaded plugin Plugin[type=ScriptLanguage,interface=Language]
[INFO ] 2019-04-07T14:44:00,539Z [main] plugin.PluginManager.getPlugins - Loaded plugin Plugin[type=JaasAuthenticationPlugin,interface=AuthenticationPlugin]
[INFO ] 2019-04-07T14:44:00,540Z [main] plugin.PluginManager.getPlugins - Loaded plugin Plugin[type=SimpleAuthenticationPlugin,interface=AuthenticationPlugin]
[INFO ] 2019-04-07T14:44:00,619Z [main] ssh.SSHPlugin.init - Could not boot SSHD due to missing due to missing port configuration
[INFO ] 2019-04-07T14:44:00,620Z [main] plugin.PluginManager.getPlugins - Initialized plugin Plugin[type=SSHPlugin,interface=SSHPlugin]
[INFO ] 2019-04-07T14:44:00,620Z [main] plugin.PluginManager.getPlugins - Initialized plugin Plugin[type=SSHInlinePlugin,interface=CommandPlugin]
[INFO ] 2019-04-07T14:44:00,620Z [main] plugin.PluginManager.getPlugins - Initialized plugin Plugin[type=KeyAuthenticationPlugin,interface=KeyAuthenticationPlugin]
[INFO ] 2019-04-07T14:44:00,649Z [main] plugin.PluginManager.getPlugins - Initialized plugin Plugin[type=GroovyLanguageProxy,interface=Language]
[INFO ] 2019-04-07T14:44:00,649Z [main] plugin.PluginManager.getPlugins - Initialized plugin Plugin[type=ScriptLanguage,interface=Language]
[INFO ] 2019-04-07T14:44:00,659Z [main] plugin.PluginManager.getPlugins - Initialized plugin Plugin[type=CRaSHShellFactory,interface=ShellFactory]
[INFO ] 2019-04-07T14:44:00,659Z [main] plugin.PluginManager.getPlugins - Initialized plugin Plugin[type=JaasAuthenticationPlugin,interface=AuthenticationPlugin]
[INFO ] 2019-04-07T14:44:00,659Z [main] plugin.PluginManager.getPlugins - Initialized plugin Plugin[type=SimpleAuthenticationPlugin,interface=AuthenticationPlugin]
[INFO ] 2019-04-07T14:44:00,659Z [main] plugin.PluginManager.getPlugins - Initialized plugin Plugin[type=CordaAuthenticationPlugin,interface=AuthenticationPlugin]
[INFO ] 2019-04-07T14:44:05,280Z [main] internal.Node.start - Loaded network parameters: NetworkParameters {
      minimumPlatformVersion=4
      notaries=[NotaryInfo(identity=O=Notary, L=London, C=GB, validating=false)]
      maxMessageSize=10485760
      maxTransactionSize=524288000
      whitelistedContractImplementations {
        
      }
      eventHorizon=PT720H
      packageOwnership {
        
      }
      modifiedTime=2019-04-07T14:43:14.196Z
      epoch=1
  }
[INFO ] 2019-04-07T14:44:05,363Z [main] hikari.HikariDataSource.<init> - HikariPool-1 - Started.
[INFO ] 2019-04-07T14:44:12,353Z [main] liquibase.info - Reading from PUBLIC.DATABASECHANGELOG
[INFO ] 2019-04-07T14:44:12,554Z [main] liquibase.info - Successfully acquired change log lock
[INFO ] 2019-04-07T14:44:12,562Z [main] liquibase.info - Successfully released change log lock
[INFO ] 2019-04-07T14:44:12,609Z [main] internal.Node.invoke - Connected to H2 database.
[INFO ] 2019-04-07T14:44:12,681Z [main] persistence.HibernateConfiguration.<init> - Init HibernateConfiguration for schemas: [CommonSchemaV1(name=net.corda.core.schemas.CommonSchema, version=1), VaultSchemaV1(name=net.corda.node.services.vault.VaultSchema, version=1), NodeInfoSchemaV1(name=net.corda.node.internal.schemas.NodeInfoSchema, version=1), NodeCoreV1(name=net.corda.node.services.schema.NodeSchemaService$NodeCore, version=1), FNOLSchemaV1(name=com.example.schema.FNOLSchema, version=1), IOUSchemaV1(name=com.example.schema.IOUSchema, version=1)]
[INFO ] 2019-04-07T14:44:12,683Z [main] persistence.HibernateConfiguration.makeSessionFactoryForSchemas - Creating session factory for schemas: [CommonSchemaV1(name=net.corda.core.schemas.CommonSchema, version=1), VaultSchemaV1(name=net.corda.node.services.vault.VaultSchema, version=1), NodeInfoSchemaV1(name=net.corda.node.internal.schemas.NodeInfoSchema, version=1), NodeCoreV1(name=net.corda.node.services.schema.NodeSchemaService$NodeCore, version=1), FNOLSchemaV1(name=com.example.schema.FNOLSchema, version=1), IOUSchemaV1(name=com.example.schema.IOUSchema, version=1)]
[INFO ] 2019-04-07T14:44:13,163Z [main] hibernate.Version.logVersion - HHH000412: Hibernate Core {5.3.6.Final}
[INFO ] 2019-04-07T14:44:13,165Z [main] cfg.Environment.<clinit> - HHH000206: hibernate.properties not found
[INFO ] 2019-04-07T14:44:13,722Z [main] common.Version.<clinit> - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
[INFO ] 2019-04-07T14:44:13,901Z [main] internal.ConnectionProviderInitiator.initiateService - HHH000130: Instantiating explicit connection provider: net.corda.nodeapi.internal.persistence.HibernateConfiguration$NodeDatabaseConnectionProvider
[INFO ] 2019-04-07T14:44:13,962Z [main] dialect.Dialect.<init> - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
[INFO ] 2019-04-07T14:44:14,053Z [main] type.BasicTypeRegistry.register - HHH000270: Type registration [materialized_blob] overrides previous : org.hibernate.type.MaterializedBlobType@7641d70
[INFO ] 2019-04-07T14:44:16,869Z [main] connections.access.getIsolatedConnection - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@380ea757] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[INFO ] 2019-04-07T14:44:17,489Z [main] persistence.HibernateConfiguration.makeSessionFactoryForSchemas - Created session factory for schemas: [CommonSchemaV1(name=net.corda.core.schemas.CommonSchema, version=1), VaultSchemaV1(name=net.corda.node.services.vault.VaultSchema, version=1), NodeInfoSchemaV1(name=net.corda.node.internal.schemas.NodeInfoSchema, version=1), NodeCoreV1(name=net.corda.node.services.schema.NodeSchemaService$NodeCore, version=1), FNOLSchemaV1(name=com.example.schema.FNOLSchema, version=1), IOUSchemaV1(name=com.example.schema.IOUSchema, version=1)]
[INFO ] 2019-04-07T14:44:17,805Z [main] internal.QueryTranslatorFactoryInitiator.initiateService - HHH000397: Using ASTQueryTranslatorFactory
[INFO ] 2019-04-07T14:44:18,583Z [main] network.NetworkMapUpdater.start - Auto-accept enabled for network parameter changes which modify only: [epoch, modifiedTime, packageOwnership, whitelistedContractImplementations]
[INFO ] 2019-04-07T14:44:18,666Z [RxIoScheduler-2] network.PersistentNetworkMapCache.addNode - Adding node with info: NodeInfo(addresses=[localhost:10000], legalIdentitiesAndCerts=[O=Notary, L=London, C=GB], platformVersion=4, serial=1554648187568)
[INFO ] 2019-04-07T14:44:18,681Z [RxIoScheduler-2] network.PersistentNetworkMapCache.addNode - No previous node found
[INFO ] 2019-04-07T14:44:18,779Z [main] security.RPCSecurityManagerImpl.buildImpl - Constructing realm from list of users in config [User(user1, permissions=[ALL])]
[INFO ] 2019-04-07T14:44:19,062Z [RxIoScheduler-2] network.PersistentNetworkMapCache.addNode - Adding node with info: NodeInfo(addresses=[localhost:10004], legalIdentitiesAndCerts=[O=MutualLiberty, L=London, C=GB], platformVersion=4, serial=1554648191151)
[INFO ] 2019-04-07T14:44:19,067Z [RxIoScheduler-2] network.PersistentNetworkMapCache.addNode - No previous node found
[INFO ] 2019-04-07T14:44:19,105Z [RxIoScheduler-2] network.PersistentNetworkMapCache.addNode - Adding node with info: NodeInfo(addresses=[localhost:10012], legalIdentitiesAndCerts=[O=AIGeico, L=Paris, C=FR], platformVersion=4, serial=1554648190910)
[INFO ] 2019-04-07T14:44:19,114Z [RxIoScheduler-2] network.PersistentNetworkMapCache.addNode - No previous node found
[INFO ] 2019-04-07T14:44:19,186Z [RxIoScheduler-2] network.PersistentNetworkMapCache.addNode - Adding node with info: NodeInfo(addresses=[localhost:10008], legalIdentitiesAndCerts=[O=FarmState, L=New York, C=US], platformVersion=4, serial=1554648190903)
[INFO ] 2019-04-07T14:44:19,199Z [RxIoScheduler-2] network.PersistentNetworkMapCache.addNode - Previous node was identical to incoming one - doing nothing
[INFO ] 2019-04-07T14:44:19,495Z [main] BasicInfo.printBasicNodeInfo - Advertised P2P messaging addresses      : localhost:10008
[INFO ] 2019-04-07T14:44:19,506Z [main] BasicInfo.printBasicNodeInfo - RPC connection address                  : localhost:10009
[INFO ] 2019-04-07T14:44:19,513Z [main] BasicInfo.printBasicNodeInfo - RPC admin connection address            : localhost:10010
[INFO ] 2019-04-07T14:44:21,094Z [main] messaging.ArtemisMessagingServer.configureAndStartServer - P2P messaging server listening on 0.0.0.0:10008
[INFO ] 2019-04-07T14:44:21,805Z [main] internal.ArtemisMessagingClient.start - Connecting to message broker: localhost:10008
[INFO ] 2019-04-07T14:44:22,590Z [main] internal.ArtemisMessagingClient.start - Connecting to message broker: localhost:10008
[INFO ] 2019-04-07T14:44:22,781Z [main] messaging.P2PMessagingClient.start - Connecting to message broker: localhost:10008
[INFO ] 2019-04-07T14:44:22,838Z [main] messaging.P2PMessagingClient.createQueueIfAbsent - Create fresh queue p2p.inbound.DL7BXFvwVQM8ogQHfYzmkW2oLk9cyEhmqWJg1PaYj1627A bound on same address
[INFO ] 2019-04-07T14:44:22,977Z [Thread-3 (ActiveMQ-client-global-threads)] bridging.BridgeControlListener.processControlMessage - Received bridge control message NodeToBridgeSnapshot(nodeIdentity=O=FarmState, L=New York, C=US, inboxQueues=[p2p.inbound.DL7BXFvwVQM8ogQHfYzmkW2oLk9cyEhmqWJg1PaYj1627A], sendQueues=[])
[INFO ] 2019-04-07T14:44:23,230Z [main] ClassloaderUtils.logElapsedTime - Contracts loading for '/var/folders/5q/xy985yhj7rg30rc4c_z3gd4m0000gn/T/attachment7368595199968071754.jar' took 143 msec
[INFO ] 2019-04-07T14:44:23,283Z [main] persistence.NodeAttachmentService.invoke - Stored new attachment: id=05A9D7C96E45A1A0F704AABDEF04E7E368716DE19ADFB2CD71B8E3906B9A8009 uploader=app filename=null
[INFO ] 2019-04-07T14:44:23,885Z [main] statemachine.SingleThreadedStateMachineManager.invoke - Node ready, info: NodeInfo(addresses=[localhost:10008], legalIdentitiesAndCerts=[O=FarmState, L=New York, C=US], platformVersion=4, serial=1554648190903)
[INFO ] 2019-04-07T14:44:23,940Z [Node thread-1] internal.Node.registerJmxReporter - Registering JMX reporter:
[INFO ] 2019-04-07T14:44:23,941Z [Node thread-1] internal.Node.registerJolokiaReporter - Registering Jolokia JMX reporter:
[INFO ] 2019-04-07T14:44:23,941Z [main] BasicInfo.printBasicNodeInfo - Loaded 2 CorDapp(s)                     : Workflow CorDapp: CorDapp Example version 1 by vendor Corda Open Source with licence Apache License, Version 2.0, Contract CorDapp: CorDapp Example version 1 by vendor Corda Open Source with licence Apache License, Version 2.0
[INFO ] 2019-04-07T14:44:23,945Z [main] BasicInfo.printBasicNodeInfo - Node for "FarmState" started up and registered in 33.77 sec
[INFO ] 2019-04-07T14:44:23,946Z [main] rpc.RPCServer.start - Starting RPC server with configuration RPCServerConfiguration(rpcThreadPoolSize=4, reapInterval=PT1S, deduplicationCacheExpiry=PT24H)
[INFO ] 2019-04-07T14:44:29,990Z [Node thread-1] messaging.P2PMessagingClient.createQueueIfAbsent - Create fresh queue internal.peers.DL36eswdji3to72eUZsCMHoRwxMArQgzRqitD7zXawSsZn bound on same address {fiber-id=10000001, flow-id=4716e449-62f6-40f3-975f-13529893b404, invocation_id=36a19496-7323-4d15-9ae6-8b76c71f5e1f, invocation_timestamp=2019-04-07T14:44:29.802Z, origin=O=MutualLiberty, L=London, C=GB, session_id=36a19496-7323-4d15-9ae6-8b76c71f5e1f, session_timestamp=2019-04-07T14:44:29.802Z, thread-id=151}
[INFO ] 2019-04-07T14:44:30,012Z [Thread-6 (ActiveMQ-client-global-threads)] bridging.BridgeControlListener.processControlMessage - Received bridge control message Create(nodeIdentity=O=FarmState, L=New York, C=US, bridgeInfo=BridgeEntry(queueName=internal.peers.DL36eswdji3to72eUZsCMHoRwxMArQgzRqitD7zXawSsZn, targets=[localhost:10004], legalNames=[O=MutualLiberty, L=London, C=GB]))
[INFO ] 2019-04-07T14:44:30,032Z [Thread-6 (ActiveMQ-client-global-threads)] bridging.AMQPBridgeManager$AMQPBridge.invoke - Create new AMQP bridge {legalNames=O=MutualLiberty, L=London, C=GB, maxMessageSize=10485760, queueName=internal.peers.DL36eswdji3to72eUZsCMHoRwxMArQgzRqitD7zXawSsZn, targets=localhost:10004}
[INFO ] 2019-04-07T14:44:30,033Z [Thread-6 (ActiveMQ-client-global-threads)] netty.AMQPClient.start - connect to: localhost:10004
[INFO ] 2019-04-07T14:44:30,121Z [nioEventLoopGroup-2-1] netty.AMQPClient.operationComplete - Connected to localhost:10004
[INFO ] 2019-04-07T14:44:30,124Z [nioEventLoopGroup-2-1] netty.AMQPChannelHandler.invoke - New client connection 6d5698b9 from localhost/127.0.0.1:10004 to /127.0.0.1:62367 {allowedRemoteLegalNames=O=MutualLiberty, L=London, C=GB, localCert=null, remoteAddress=localhost/127.0.0.1:10004, remoteCert=null, serverMode=false}
[INFO ] 2019-04-07T14:44:30,165Z [nioEventLoopGroup-2-1] netty.LoggingTrustManagerWrapper.checkServerTrusted - Check Server Certpath:
  C=GB,L=London,O=MutualLiberty[B71FDC4BD569F44A73F594E0FF6AA778CD7468EC] issued by C=GB,L=London,O=MutualLiberty[0D5562602B69329563AE4022704F00E71FE08094]
  C=GB,L=London,O=MutualLiberty[0D5562602B69329563AE4022704F00E71FE08094] issued by C=US,L=New York,OU=Corda,O=R3 HoldCo LLC,CN=Corda Doorman CA[EBEE2E30152940AE19981ED86FE37D7F07A2C213]
  C=US,L=New York,OU=Corda,O=R3 HoldCo LLC,CN=Corda Doorman CA[EBEE2E30152940AE19981ED86FE37D7F07A2C213] issued by CN=Corda Node Root CA,O=R3,OU=corda,L=London,C=UK[7CAEA9DFB948012B13890B9AE645851C39170773]
  CN=Corda Node Root CA,O=R3,OU=corda,L=London,C=UK[7CAEA9DFB948012B13890B9AE645851C39170773] issued by CN=Corda Node Root CA,O=R3,OU=corda,L=London,C=UK[null]
[INFO ] 2019-04-07T14:44:30,198Z [nioEventLoopGroup-2-1] netty.AMQPChannelHandler.invoke - Handshake completed with subject: O=MutualLiberty, L=London, C=GB {allowedRemoteLegalNames=O=MutualLiberty, L=London, C=GB, localCert=O=FarmState, L=New York, C=US, remoteAddress=localhost/127.0.0.1:10004, remoteCert=O=MutualLiberty, L=London, C=GB, serverMode=false}
[INFO ] 2019-04-07T14:44:30,224Z [nioEventLoopGroup-2-1] bridging.AMQPBridgeManager$AMQPBridge.invoke - Bridge Connected {legalNames=O=MutualLiberty, L=London, C=GB, maxMessageSize=10485760, queueName=internal.peers.DL36eswdji3to72eUZsCMHoRwxMArQgzRqitD7zXawSsZn, targets=localhost:10004}
[INFO ] 2019-04-07T14:44:30,239Z [nioEventLoopGroup-2-1] engine.ConnectionStateMachine.invoke - Connection local open org.apache.qpid.proton.engine.impl.ConnectionImpl@4670acdb {localLegalName=O=FarmState, L=New York, C=US, remoteLegalName=O=MutualLiberty, L=London, C=GB, serverMode=false}
[INFO ] 2019-04-07T14:44:30,443Z [Node thread-1] corda.flow.call - Received transaction acknowledgement request from party O=MutualLiberty, L=London, C=GB. {fiber-id=10000001, flow-id=4716e449-62f6-40f3-975f-13529893b404, invocation_id=36a19496-7323-4d15-9ae6-8b76c71f5e1f, invocation_timestamp=2019-04-07T14:44:29.802Z, origin=O=MutualLiberty, L=London, C=GB, session_id=36a19496-7323-4d15-9ae6-8b76c71f5e1f, session_timestamp=2019-04-07T14:44:29.802Z, thread-id=151, tx_id=B52004D824465698AD73BBCAEF1CCDCDAEF4CE9C905F9D9CB52298ACC5B88BCC}
[WARN ] 2019-04-07T14:44:30,455Z [Node thread-1] corda.flow.maybeWireUpProgressTracking - ProgressTracker has not been started {fiber-id=10000001, flow-id=4716e449-62f6-40f3-975f-13529893b404, invocation_id=36a19496-7323-4d15-9ae6-8b76c71f5e1f, invocation_timestamp=2019-04-07T14:44:29.802Z, origin=O=MutualLiberty, L=London, C=GB, session_id=36a19496-7323-4d15-9ae6-8b76c71f5e1f, session_timestamp=2019-04-07T14:44:29.802Z, thread-id=151, tx_id=B52004D824465698AD73BBCAEF1CCDCDAEF4CE9C905F9D9CB52298ACC5B88BCC}
[INFO ] 2019-04-07T14:44:30,514Z [Node thread-1] corda.flow.call - Transaction dependencies resolution completed. {fiber-id=10000001, flow-id=4716e449-62f6-40f3-975f-13529893b404, invocation_id=36a19496-7323-4d15-9ae6-8b76c71f5e1f, invocation_timestamp=2019-04-07T14:44:29.802Z, origin=O=MutualLiberty, L=London, C=GB, session_id=36a19496-7323-4d15-9ae6-8b76c71f5e1f, session_timestamp=2019-04-07T14:44:29.802Z, thread-id=151, tx_id=B52004D824465698AD73BBCAEF1CCDCDAEF4CE9C905F9D9CB52298ACC5B88BCC}
[WARN ] 2019-04-07T14:44:32,254Z [Node thread-1] corda.flow.maybeWireUpProgressTracking - ProgressTracker has not been started {fiber-id=10000001, flow-id=4716e449-62f6-40f3-975f-13529893b404, invocation_id=36a19496-7323-4d15-9ae6-8b76c71f5e1f, invocation_timestamp=2019-04-07T14:44:29.802Z, origin=O=MutualLiberty, L=London, C=GB, session_id=36a19496-7323-4d15-9ae6-8b76c71f5e1f, session_timestamp=2019-04-07T14:44:29.802Z, thread-id=151, tx_id=B52004D824465698AD73BBCAEF1CCDCDAEF4CE9C905F9D9CB52298ACC5B88BCC}
[INFO ] 2019-04-07T14:44:32,386Z [Node thread-1] corda.flow.call - Received transaction acknowledgement request from party O=MutualLiberty, L=London, C=GB. {fiber-id=10000001, flow-id=4716e449-62f6-40f3-975f-13529893b404, invocation_id=36a19496-7323-4d15-9ae6-8b76c71f5e1f, invocation_timestamp=2019-04-07T14:44:29.802Z, origin=O=MutualLiberty, L=London, C=GB, session_id=36a19496-7323-4d15-9ae6-8b76c71f5e1f, session_timestamp=2019-04-07T14:44:29.802Z, thread-id=151, tx_id=B52004D824465698AD73BBCAEF1CCDCDAEF4CE9C905F9D9CB52298ACC5B88BCC}
[WARN ] 2019-04-07T14:44:32,387Z [Node thread-1] corda.flow.maybeWireUpProgressTracking - ProgressTracker has not been started {fiber-id=10000001, flow-id=4716e449-62f6-40f3-975f-13529893b404, invocation_id=36a19496-7323-4d15-9ae6-8b76c71f5e1f, invocation_timestamp=2019-04-07T14:44:29.802Z, origin=O=MutualLiberty, L=London, C=GB, session_id=36a19496-7323-4d15-9ae6-8b76c71f5e1f, session_timestamp=2019-04-07T14:44:29.802Z, thread-id=151, tx_id=B52004D824465698AD73BBCAEF1CCDCDAEF4CE9C905F9D9CB52298ACC5B88BCC}
[INFO ] 2019-04-07T14:44:32,406Z [Node thread-1] corda.flow.call - Transaction dependencies resolution completed. {fiber-id=10000001, flow-id=4716e449-62f6-40f3-975f-13529893b404, invocation_id=36a19496-7323-4d15-9ae6-8b76c71f5e1f, invocation_timestamp=2019-04-07T14:44:29.802Z, origin=O=MutualLiberty, L=London, C=GB, session_id=36a19496-7323-4d15-9ae6-8b76c71f5e1f, session_timestamp=2019-04-07T14:44:29.802Z, thread-id=151, tx_id=B52004D824465698AD73BBCAEF1CCDCDAEF4CE9C905F9D9CB52298ACC5B88BCC}
[INFO ] 2019-04-07T14:44:32,420Z [Node thread-1] corda.flow.call - Successfully received fully signed tx. Sending it to the vault for processing. {fiber-id=10000001, flow-id=4716e449-62f6-40f3-975f-13529893b404, invocation_id=36a19496-7323-4d15-9ae6-8b76c71f5e1f, invocation_timestamp=2019-04-07T14:44:29.802Z, origin=O=MutualLiberty, L=London, C=GB, session_id=36a19496-7323-4d15-9ae6-8b76c71f5e1f, session_timestamp=2019-04-07T14:44:29.802Z, thread-id=151, tx_id=B52004D824465698AD73BBCAEF1CCDCDAEF4CE9C905F9D9CB52298ACC5B88BCC}
[INFO ] 2019-04-07T14:44:32,485Z [Node thread-1] corda.flow.call - Successfully recorded received transaction locally. {fiber-id=10000001, flow-id=4716e449-62f6-40f3-975f-13529893b404, invocation_id=36a19496-7323-4d15-9ae6-8b76c71f5e1f, invocation_timestamp=2019-04-07T14:44:29.802Z, origin=O=MutualLiberty, L=London, C=GB, session_id=36a19496-7323-4d15-9ae6-8b76c71f5e1f, session_timestamp=2019-04-07T14:44:29.802Z, thread-id=151, tx_id=B52004D824465698AD73BBCAEF1CCDCDAEF4CE9C905F9D9CB52298ACC5B88BCC}
[INFO ] 2019-04-07T14:45:46,872Z [pool-8-thread-1] shell.RunShellCommand.main - Executing command "run vaultQuery contractStateType: com.example.state.FNOLState",
[INFO ] 2019-04-07T14:45:47,280Z [pool-8-thread-1] internal.RPCClient.logElapsedTime - Startup took 131 msec
[INFO ] 2019-04-07T14:45:47,545Z [pool-8-thread-1] model.LocalTypeInformationBuilder.buildNonAtomic - Properties of type java.time.Instant do not satisfy its constructor, type has been marked as non-composable
[INFO ] 2019-04-07T14:45:47,547Z [pool-8-thread-1] model.LocalTypeInformationBuilder.buildNonAtomic - Type net.corda.core.node.services.Vault$StateMetadata has non-composable properties and has been marked as non-composable
[INFO ] 2019-04-07T14:45:47,626Z [pool-8-thread-1] model.LocalTypeInformationBuilder.buildNonAtomic - Properties of type java.time.LocalDate do not satisfy its constructor, type has been marked as non-composable
[INFO ] 2019-04-07T14:45:47,628Z [pool-8-thread-1] model.LocalTypeInformationBuilder.buildNonAtomic - Type com.example.state.FNOLState has non-composable properties and has been marked as non-composable
[INFO ] 2019-04-07T14:54:42,198Z [pool-8-thread-2] shell.FlowShellCommand.start - Executing command "flow start CreateFNOLFlow$Initiator firstName: "Helen", lastName: "Bread", policyNum: "policyNum123", insuredLP: "NYCCAR123", lossEventLocation: "728 Brock St. New York, NY 10001", firstLossEventDescription: "Hit from behind, bumper damage", dateOfLoss: 2019-01-01, otherFirstName: "Matt", otherLastName: "White", otherLicensePlate: "MD123455", otherPolicy: "policyNum321", otherLossEventDescription: "I rain over a mailbox and crashed into car in front of me ", otherCarrier: "O=FarmState,L=New York,C=US"",
[INFO ] 2019-04-07T14:54:42,752Z [Node thread-1] corda.flow.run - Flow raised an error... sending it to flow hospital {actor_id=internalShell, actor_owning_identity=O=FarmState, L=New York, C=US, actor_store_id=NODE_CONFIG, fiber-id=10000002, flow-id=a6cec9dd-8068-48f5-9457-bd62d8aee9bc, invocation_id=30a6c440-0f50-45cb-9622-e81738b0a90e, invocation_timestamp=2019-04-07T14:54:42.374Z, origin=internalShell, session_id=ba20c15c-a184-40c9-9264-96744fcdb2d8, session_timestamp=2019-04-07T14:45:47.149Z, thread-id=151}
java.lang.IllegalArgumentException: Do not provide flow sessions for the local node. FinalityFlow will record the notarised transaction locally.
	at net.corda.core.flows.FinalityFlow.call(FinalityFlow.kt:124) ~[corda-core-4.0.jar:?]
	at net.corda.core.flows.FinalityFlow.call(FinalityFlow.kt:39) ~[corda-core-4.0.jar:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.subFlow(FlowStateMachineImpl.kt:290) ~[corda-node-4.0.jar:?]
	at net.corda.core.flows.FlowLogic.subFlow(FlowLogic.kt:314) ~[corda-core-4.0.jar:?]
	at com.example.flow.CreateFNOLFlow$Initiator.call(CreateFNOLFlow.kt:102) ~[?:?]
	at com.example.flow.CreateFNOLFlow$Initiator.call(CreateFNOLFlow.kt:20) ~[?:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.run(FlowStateMachineImpl.kt:228) ~[corda-node-4.0.jar:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.run(FlowStateMachineImpl.kt:45) ~[corda-node-4.0.jar:?]
